OBJECTID,BUSINESS_ID,SCORE,DATE_,DESCRIPTION,TYPE
31019189,499757,96,2016/03/30 04:00:00+00,,routine
31019190,501443,96.5,2016/03/30 04:00:00+00,,routine
31019191,67EBACF7-5056-A20B-FA406DFBDED9A8B7,97,2016/03/30 04:00:00+00,,routine
31019192,BEE4622F-96A2-1787-BFF518BB9A65F262,99,2016/03/30 04:00:00+00,,routine
31019193,F446E29B-3048-9838-60DC885717AD91C1,99,2016/03/30 04:00:00+00,,routine
31019194,AC2FC37F-F6C5-2E8B-5F966E945D3B4D67,96.5,2016/04/07 04:00:00+00,,routine
31019195,E52ECDD2-D86B-172F-D7E1D0D8462434EE,97,2016/04/07 04:00:00+00,,routine
31019196,6BE1E453-1830-8EEB-19B31598A2B064E6,96.5,2016/04/07 04:00:00+00,,routine
31019197,4A22381F-5056-A20B-FA4F7A9A474E1DD9,97,2016/04/07 04:00:00+00,,routine
31019198,EC453C6B-F30E-132C-7BD369D14CBB358E,96,2016/04/07 04:00:00+00,,routine
31019199,494971,96,2016/04/07 04:00:00+00,,routine
31019200,6BC8C5E5-9738-A7E9-7194E8CC0328C643,98,2016/04/07 04:00:00+00,,routine
31019201,1B4CC912-5056-A20B-FAEB01460A2B8F33,93,2016/04/07 04:00:00+00,,routine
31019202,0686332A-1422-201B-1921E27F28651CDF,93.5,2016/04/07 04:00:00+00,,routine
31019203,B73D1E05-3048-983B-26C1362BE48A5AE6,88,2020/01/14 05:00:00+00,,routine
31019204,14EC76DE-108B-13A0-CCBFBCE7618B5D9F,91.5,2020/01/14 05:00:00+00,,routine
31019205,495612,91.5,2020/01/14 05:00:00+00,,routine
31019206,C449BEAC-E525-DBAD-A4CEA01CD4711AEC,93.5,2020/01/14 05:00:00+00,,routine
31019207,B27A20F9-E239-40FD-C00BB01B921F8491,94,2020/01/14 05:00:00+00,,routine
31019208,24DFC52B-DF95-E057-F5E86C289DE08AF1,95,2020/01/14 05:00:00+00,,routine
31019209,00FC2D97-FE0A-549D-150427A6BFD57253,95.5,2020/01/14 05:00:00+00,,routine
31019210,B169D8F3-5056-A20B-FAF66E2E72E87F9B,95.5,2020/01/14 05:00:00+00,,routine
31019211,497095,96,2020/01/14 05:00:00+00,,routine
31019212,53E80693-5056-A20F-9ED3C6BB42EEF87B,96,2020/01/14 05:00:00+00,,routine
31019213,4E3C5522-DC6D-2269-BFFA763D21DAF138,96.5,2020/01/14 05:00:00+00,,routine
31019214,98A6AF68-3C63-4860-A9C9-575FC6E4F354,96.5,2020/01/14 05:00:00+00,,routine
31019215,500051,93.5,2020/02/04 05:00:00+00,,routine
31019216,58BA67AC-0B3C-B28C-7F6FC1696A5A1164,97,2020/01/14 05:00:00+00,,routine
31019217,4A9ADC19-D905-7EE7-4714CA34CDD89F99,97.5,2020/01/14 05:00:00+00,,routine
31019218,CC53271A-07F5-3B48-ADE1E62CBB5C325A,97.5,2020/01/14 05:00:00+00,,routine
31019219,146ADAE0-AAC4-D8A1-E80B7560649D44ED,98,2020/01/14 05:00:00+00,,routine
31019220,155F3C7A-7D26-5310-B208FB954BE96976,98,2020/01/14 05:00:00+00,,routine
31019221,201ED96C-A040-DAA7-242024F2925075B5,98.5,2020/01/14 05:00:00+00,,routine
31019222,419B9495-3048-98E7-04B94981720F4DCA,99,2020/01/14 05:00:00+00,,routine
31019223,4E0D6ACD-5056-A20F-9EE376FE9EDCDC6F,91,2020/01/15 05:00:00+00,,routine
31019224,498979,92,2020/01/15 05:00:00+00,,routine
31019225,AA569673-3048-9838-FC0E03F0F7C0E458,92.5,2020/01/15 05:00:00+00,,routine
31019226,7111AA91-C38E-66BB-4885C77719D7819B,94,2020/01/15 05:00:00+00,,followup
31019227,2061D52C-5056-A20F-9EF7F174A4ECECE6,96.5,2020/03/05 05:00:00+00,,routine
31019228,5129D448-5056-A20F-9E6FC92C649F8E93,96.5,2020/03/05 05:00:00+00,,routine
31019229,0B0BA906-96F4-66D7-F7BF4DEEE9CBAF21,98,2021/07/29 04:00:00+00,,routine
31019230,1DB876F0-3048-983B-2612118AA681C9B9,98,2021/07/29 04:00:00+00,,routine
31019231,853A736B-5056-A20F-9EC5B967D4C38C25,93,2020/01/15 05:00:00+00,,routine
31019232,58BEA4B8-CDCC-1561-72871128F282DD4F,90,2020/01/16 05:00:00+00,,routine
31019233,6984A98C-706A-41D6-B00A-46B9AEBC4670,90,2020/01/16 05:00:00+00,,routine
31019234,AF2154DC-9D8B-C626-06AE93716E6F9825,92,2020/01/16 05:00:00+00,,routine
31019235,500561,93,2020/01/16 05:00:00+00,,routine
31019236,81F7A1A1-BA07-6A25-89B77578F8EEA69F,93.5,2020/01/16 05:00:00+00,,routine
31019237,E721B7FD-5056-A20F-9E6F89D5AC149C92,93.5,2020/01/16 05:00:00+00,,routine
31019238,BCE174AD-5056-A20F-9E1572B92FDEA6E4,94,2020/01/16 05:00:00+00,,routine
31019239,496220,99,2021/08/10 04:00:00+00,,routine
31019240,4A51A0E8-0D87-D877-02CF3358DEF566E2,99,2021/08/10 04:00:00+00,,routine
31019241,500696,99.5,2021/08/18 04:00:00+00,,routine
31019242,FF1F685F-5056-A20B-FA50675D0547480A,99.5,2021/08/18 04:00:00+00,,routine
31019243,079E6726-EAF9-7770-92537BA708A7D696,95.5,2020/01/15 05:00:00+00,,routine
31019244,496314,95.5,2020/01/15 05:00:00+00,,routine
31019245,669576D6-C484-11E8-9B35129AFF9A8FCD,95.5,2020/01/15 05:00:00+00,,routine
31019246,259C1031-58B8-4652-8A68-B363174AF356,95,2020/01/16 05:00:00+00,,routine
31019247,496298,95,2020/01/16 05:00:00+00,,routine
31019248,4A22381F-5056-A20B-FA4F7A9A474E1DD9,95,2020/01/16 05:00:00+00,,routine
31019249,946B5DA7-5056-A20B-FA20AAD2AA246730,95,2020/01/16 05:00:00+00,,routine
31019250,B196EDAC-5056-A20B-FA7D404FB8FAF384,96.5,2020/01/16 05:00:00+00,,routine
31019251,E811B72A-3048-98E5-1AD09DCBAC450B32,96.5,2020/01/16 05:00:00+00,,routine
31019252,501102,97,2020/01/16 05:00:00+00,,routine
31019253,67EBACF7-5056-A20B-FA406DFBDED9A8B7,97,2020/01/16 05:00:00+00,,routine
31019254,A96B9E66-3048-98E5-1AEEFB37C98C2DCD,97,2020/01/16 05:00:00+00,,routine
31019255,B7DB604C-5A10-47DD-B09E-4ABBB337C6C8,97,2020/01/16 05:00:00+00,,routine
31019256,C706E4A5-AE68-2750-2A46DF253AB7D43E,97,2020/01/16 05:00:00+00,,routine
31019257,672BF2CC-E883-EE02-B963DD1A5AC57D60,97,2020/01/17 05:00:00+00,,routine
31019258,7239545C-5056-A20F-9E7B3F91DF4F326A,96,2020/01/15 05:00:00+00,,routine
31019259,BCE21F0E-03B3-5DFE-BCD773CD8239F2E8,96,2020/01/15 05:00:00+00,,routine
31019260,CC2E1078-BB2E-B069-7FE416D073795304,96,2020/01/15 05:00:00+00,,routine
31019261,498476,96.5,2020/01/15 05:00:00+00,,routine
31019262,498863,96.5,2020/01/15 05:00:00+00,,routine
31019263,A572FB17-BB5F-76CC-6B27A220CD9A55D1,96.5,2020/01/15 05:00:00+00,,routine
31019264,5736FB7C-5056-A20B-FA4BCE6C51C95EAA,98,2020/01/15 05:00:00+00,,routine
31019265,7F55B253-9CE9-C304-9689564FDE474B8E,98,2020/01/15 05:00:00+00,,routine
31019266,0191C04D-5056-A20B-FA179DF377F55536,98.5,2020/01/15 05:00:00+00,,routine
31019267,6893FBB1-EBEB-9225-6214F6F22A3CB648,99,2020/01/15 05:00:00+00,,routine
31019268,C087A449-9471-FC6F-1F0CAA70C6139616,99.5,2020/01/15 05:00:00+00,,routine
31019269,11931AC8-6E33-A8E2-B902FFB96B7A6CE9,90.5,2020/01/21 05:00:00+00,,followup
31019270,2FAB0411-D5D9-FA14-D5E37330B1DBE024,90,2020/01/21 05:00:00+00,,routine
31019271,BA7F73B3-B030-5916-C4387364BCCF721F,95.5,2021/08/23 04:00:00+00,,routine
31019272,48DE5A59-5056-A20B-FA5F7B65B36A4C13,97,2020/02/05 05:00:00+00,,routine
31019273,495439,96.5,2021/08/23 04:00:00+00,,routine
31019274,500899,97,2021/08/23 04:00:00+00,,routine
31019275,14B93202-5056-A20B-FA1E3D05ABC7ED7A,97.5,2020/01/16 05:00:00+00,,routine
31019276,6DE2DB23-5056-A20B-FA1D74ECD85CB516,98,2020/01/16 05:00:00+00,,routine
31019277,FF4D7743-D606-1EB6-37E2101B262B7CC3,98,2020/01/16 05:00:00+00,,routine
31019278,497734,98.5,2020/01/16 05:00:00+00,,routine
31019279,92E05BFE-BF2A-61AD-FE3B51C1D0D02A9B,98.5,2020/01/16 05:00:00+00,,routine
31019280,96476ADA-CC15-596D-8C3AE8BFB8C8A927,98.5,2020/01/16 05:00:00+00,,routine
31019281,CDA9DF87-5056-A20B-FAC251622D0FFCB6,98.5,2020/01/16 05:00:00+00,,routine
31019282,F0F60810-93B5-89B4-29579F73B6A88370,98.5,2020/01/16 05:00:00+00,,routine
31019283,494699,99,2020/01/16 05:00:00+00,,routine
31019284,603DE4A0-AEAA-5EA4-87C23420E20703BB,99.5,2020/01/16 05:00:00+00,,routine
31019285,E0C83542-5056-A20B-FA05B7D9106C730F,91.5,2020/01/21 05:00:00+00,,routine
31019286,E851F93F-D68D-718B-959C62A788FDD73A,99,2021/08/04 04:00:00+00,,routine
31019287,495527,97.5,2021/08/25 04:00:00+00,,routine
31019288,14EC76DE-108B-13A0-CCBFBCE7618B5D9F,97.5,2021/08/23 04:00:00+00,,routine
31019289,42FD45F8-5056-A20F-9E2162A185614BEC,99.5,2021/08/25 04:00:00+00,,routine
31019290,508968,96.5,2020/01/17 05:00:00+00,,routine
31019291,AE1C1000-D64C-9CEF-F1B2C8BF12C3006C,93.5,2020/01/21 05:00:00+00,,routine
31019292,F8DF2C68-5056-A20B-FA8739E86F8D150D,93.5,2020/01/21 05:00:00+00,,routine
31019293,495484,90.5,2020/01/22 05:00:00+00,,routine
31019294,2378542C-A508-6420-C5FE0D6C0DC96B02,95,2020/01/22 05:00:00+00,,routine
31019295,496883,95,2020/01/22 05:00:00+00,,routine
31019296,85706AC6-5056-A20B-FA6E0CCCB34E4976,95.5,2020/01/22 05:00:00+00,,routine
31019297,498838,96,2020/01/22 05:00:00+00,,followup
31019298,92B187A3-E206-5EA6-BD6B708FD7017261,96.5,2020/01/22 05:00:00+00,,routine
31019299,5076D3EE-9F82-4369-0573AC887EAA0B01,97,2020/01/22 05:00:00+00,,routine
31019300,515C1919-5056-A20B-FA56BCF5E506A3A6,97,2020/01/22 05:00:00+00,,routine
31019301,495302,95,2021/09/01 04:00:00+00,,routine
31019302,2A43E78A-5056-A20B-FA4DC3B35CAE654C,96,2021/09/01 04:00:00+00,,routine
31019303,498129,96,2021/09/01 04:00:00+00,,routine
31019304,F7DCCF13-D559-9220-A194F311C57FC567,96,2021/09/01 04:00:00+00,,routine
31019305,AC5BBE77-A7CA-6DB9-C807016AA9202B81,97,2020/01/17 05:00:00+00,,routine
31019306,8A5D5878-FF76-4A2A-B6EC-84448B5DC148,97.5,2020/01/17 05:00:00+00,,routine
31019307,D6669206-E410-4008-A34770DE2E96FAC1,97.5,2020/01/17 05:00:00+00,,routine
31019308,501518,98,2020/01/17 05:00:00+00,,routine
31019309,785F77D7-5056-A20F-9E5B4C1361A03896,98,2020/01/17 05:00:00+00,,routine
31019310,12C959E9-5056-A20B-FA24A04FB308FEA0,98.5,2020/01/17 05:00:00+00,,routine
31019311,500557,98.5,2020/01/17 05:00:00+00,,routine
31019312,695EA042-900B-1441-6E1F16A503955467,98.5,2020/01/17 05:00:00+00,,routine
31019313,497560,97.5,2020/01/22 05:00:00+00,,routine
31019314,4D4303DD-FB3C-BE36-DCB8808A05708ED9,97.5,2020/01/22 05:00:00+00,,routine
31019315,500601,97.5,2020/01/22 05:00:00+00,,routine
31019316,506B26DF-F5A3-5F11-179B3649B36109D3,97.5,2020/01/22 05:00:00+00,,routine
31019317,E4458D79-C417-2FC6-0A9669A1884D10C7,93.5,2021/06/21 04:00:00+00,,routine
31019318,D57C16C9-5056-A20B-FAFE6B531575DCC3,96.5,2016/04/20 04:00:00+00,,routine
31019319,3D786561-1422-201B-19A96EB0BB3D6D34,95,2016/04/20 04:00:00+00,,routine
31019320,6A7DE9BE-0957-9398-D8F55640F262228B,90,2016/04/21 04:00:00+00,,routine
31019321,496788,92,2016/04/21 04:00:00+00,,routine
31019322,5336E227-5056-A20B-FA4194C6F519DBA7,90,2016/04/21 04:00:00+00,,routine
31019323,148CB5A0-8AAE-CB73-BE4088169D28E07A,86.5,2016/04/21 04:00:00+00,,routine
31019324,D96A9C27-BFF8-7554-D7EFBA741B6C722C,100,2016/04/21 04:00:00+00,,routine
31019325,1B61B20E-5056-A20B-FAF4FB2BBB446EF4,84.5,2016/04/23 04:00:00+00,,routine
31019326,12942085-5056-A20B-FAC88A7CCB887A1C,92.5,2016/04/26 04:00:00+00,,routine
31019327,496657,92.5,2016/04/26 04:00:00+00,,routine
31019328,495278,93.5,2016/04/26 04:00:00+00,,routine
31019329,9F2FC456-D890-54A1-076DA0A9983177E8,93,2016/04/26 04:00:00+00,,routine
31019330,18AF645A-941C-4CD7-C3469308FC54E0E2,95.5,2016/04/26 04:00:00+00,,routine
31019331,802D7D04-5056-A20B-FA8999715ACC3ACE,92,2016/04/29 04:00:00+00,,routine
31019332,12903B17-7644-F0F5-407914433970878E,94.5,2016/04/29 04:00:00+00,,routine
31019333,46B21B45-1422-201B-191ECFDB0267ADA4,95,2016/04/29 04:00:00+00,,routine
31019334,A93E3218-C3DA-C421-1261E6644D1AD6EA,95.5,2016/04/29 04:00:00+00,,routine
31019335,4E647208-3048-98E5-1AD916B856B981C7,95.5,2016/04/29 04:00:00+00,,routine
31019336,6B4CF5D1-5056-A20B-FAD6D1BB0D81A32F,93,2016/04/21 04:00:00+00,,routine
31019337,6BFD8ED4-B7C2-2D6F-49E4F2FEFB48045A,94.5,2016/04/21 04:00:00+00,,routine
31019338,08B080BE-95E8-63F4-3A3FB5E8F57CEE9F,97,2016/04/21 04:00:00+00,,routine
31019339,312F284B-9434-D63D-6811F85B1013C9D8,97,2016/04/21 04:00:00+00,,routine
31019340,A9D2B0D1-5056-A20B-FAD283E2ECCE1D0B,98,2016/04/21 04:00:00+00,,routine
31019341,508734,98,2016/04/21 04:00:00+00,,routine
31019342,498944,99.5,2016/04/21 04:00:00+00,,routine
31019343,B1481F66-CC98-F710-9A80460E87FB8FFA,96.5,2016/04/21 04:00:00+00,,routine
31019344,495507,96.5,2016/04/21 04:00:00+00,,routine
31019345,2E7DC88C-5056-A20B-FA68CCEB95424836,98.5,2016/04/21 04:00:00+00,,routine
31019346,CB8269CF-F83A-69D7-EF9419E4D0AA54AD,97.5,2016/04/21 04:00:00+00,,routine
31019347,499685,97.5,2016/04/21 04:00:00+00,,routine
31019348,527173,98,2016/04/21 04:00:00+00,,routine
31019349,A9008EC1-5056-A20B-FA62E9BE4EC7F128,99.5,2016/04/21 04:00:00+00,,routine
31019350,494978,89,2016/04/22 04:00:00+00,,routine
31019351,A21E43EB-3048-9933-80F43647C446C8F8,93.5,2016/04/22 04:00:00+00,,routine
31019352,527499,95,2016/04/22 04:00:00+00,,routine
31019353,812578E2-13D4-D73C-EC0E12792E47A294,95,2016/04/22 04:00:00+00,,routine
31019354,D0F7B380-0691-E233-062EF55878C492AF,94.5,2016/04/22 04:00:00+00,,routine
31019355,10059478-C540-1703-0F2CFAA3AD7FFDD8,95.5,2016/04/22 04:00:00+00,,routine
31019356,5081EFD3-D713-42DB-F1166425DEDF9D97,96,2016/04/22 04:00:00+00,,routine
31019357,8578B75A-1475-13A5-0C46DB9E325AFF9E,95.5,2016/04/22 04:00:00+00,,routine
31019358,498763,97.5,2016/04/22 04:00:00+00,,routine
31019359,DFF3A882-0CD4-ABB6-98A01DCC3D0DCD6E,98.5,2016/04/22 04:00:00+00,,routine
31019360,502055,97.5,2016/04/22 04:00:00+00,,routine
31019361,A3EACC52-1194-F006-2C1111E36AB8AE16,99.5,2016/04/22 04:00:00+00,,routine
31019362,DE8AEA42-1422-201B-193237DABD1D71B2,97,2016/04/22 04:00:00+00,,routine
31019363,1BB07407-A836-EFEE-A056BB0158D7DE1E,97.5,2016/04/22 04:00:00+00,,routine
31019364,6A78579C-F36A-3A07-9693649D09763B19,99.5,2016/04/22 04:00:00+00,,routine
31019365,2433A9E0-C425-9878-8E5B8EE5BAABDEF4,93.5,2016/04/22 04:00:00+00,,routine
31019366,581C68B0-C10E-B324-2E1BC857D5B20CE5,98.5,2016/04/22 04:00:00+00,,routine
31019367,A751E7BD-E548-EDA8-0663BADBEB633173,95.5,2016/04/29 04:00:00+00,,routine
31019368,496898,93,2016/04/29 04:00:00+00,,routine
31019369,6160DE1B-B8E7-73ED-E230032802FDD923,98.5,2016/04/29 04:00:00+00,,routine
31019370,500142,99,2016/04/29 04:00:00+00,,routine
31019371,81FEA57E-B44D-A76B-76C75D033F4F4DA8,96,2016/04/29 04:00:00+00,,routine
31019372,A3369CD8-3048-98E5-1AB6A39914ACC073,94,2016/04/29 04:00:00+00,,routine
31019373,127E751E-5056-A20B-FA5DA14C288A696F,97,2016/04/29 04:00:00+00,,routine
31019374,497079,97.5,2016/04/29 04:00:00+00,,routine
31019375,FC6BAD5A-9117-0FA0-0DA9EA96A156E1B0,96.5,2016/04/29 04:00:00+00,,routine
31019376,C165A2DB-08C8-21F3-FDAD90AC252B3F18,97.5,2016/04/29 04:00:00+00,,routine
31019377,EA6827A5-5056-A20B-FA677145F91CB174,85,2016/05/05 04:00:00+00,,routine
31019378,501619,94,2016/05/05 04:00:00+00,,routine
31019379,501097,95.5,2016/05/05 04:00:00+00,,routine
31019380,5CDBEB03-BDFA-0FA2-ED13BC5BA297DCE5,92,2016/04/25 04:00:00+00,,routine
31019381,D13C8DEC-AC70-D696-CFF56AB6B589A8D6,93,2016/04/25 04:00:00+00,,routine
31019382,66C72A28-E75A-69B8-B2775555339FAD4B,94,2016/04/25 04:00:00+00,,routine
31019383,7D495432-568C-AA5A-30FD11C25788A74F,95.5,2016/04/25 04:00:00+00,,routine
31019384,500590,95.5,2016/04/25 04:00:00+00,,routine
31019385,18458149-7493-BBCB-6A17112888BF6319,95.5,2016/04/25 04:00:00+00,,routine
31019386,AD9C0BB9-EF9F-12BF-4E1E590264249550,97.5,2016/04/25 04:00:00+00,,routine
31019387,495532,97.5,2016/04/25 04:00:00+00,,routine
31019388,503973,92.5,2016/04/25 04:00:00+00,,routine
31019389,568DB08D-149A-11B7-94CF123B39527CC7,97.5,2016/04/25 04:00:00+00,,routine
31019390,6BD82CD5-5056-A20B-FA2384ADEAAD5B2C,97.5,2016/04/25 04:00:00+00,,routine
31019391,501311,98,2016/04/25 04:00:00+00,,routine
31019392,8C8FBAF0-CA67-F6C5-9F549B87BFED91E8,97.5,2016/04/25 04:00:00+00,,routine
31019393,17A5DDB7-3048-9838-606F8EAF41749C7B,90,2016/04/28 04:00:00+00,,followup
31019394,2ADB1AB6-3048-9838-FC48473CE7E555F1,88,2016/04/28 04:00:00+00,,routine
31019395,82A1C07D-E825-0282-DC1AB51E690FC4B3,90,2016/04/28 04:00:00+00,,routine
31019396,C6F2AC1A-EDAB-9B7A-7164DBE7C9D37EB6,94.5,2016/04/28 04:00:00+00,,routine
31019397,E5640492-10B3-8BC7-ABCB103226CABA6A,94,2016/04/28 04:00:00+00,,routine
31019398,BCE21F0E-03B3-5DFE-BCD773CD8239F2E8,97,2016/04/28 04:00:00+00,,routine
31019399,500358,97.5,2016/04/28 04:00:00+00,,routine
31019400,DE427A2E-C0F0-DF22-D7E38FEA18ABD1B4,97,2016/04/28 04:00:00+00,,routine
31019401,34239805-D454-ECC2-274110EA83F9892E,97,2016/04/28 04:00:00+00,,routine
31019402,497995,98.5,2016/04/28 04:00:00+00,,routine
31019403,48856A1F-9D5E-7F8D-3A30F6D42F39AF93,99.5,2016/04/28 04:00:00+00,,followup
31019404,A9D67D79-ED5D-9540-C471B595D129663C,96,2016/04/26 04:00:00+00,,routine
31019405,14D317E1-5056-A20B-FA699FD5AF8669D0,96.5,2016/04/26 04:00:00+00,,routine
31019406,1CEB4EC7-3048-983B-262BB83F02B8C680,96.5,2016/04/26 04:00:00+00,,routine
31019407,504071,97,2016/04/26 04:00:00+00,,routine
31019408,B22AB604-1422-201B-199549B1BA58C095,98.5,2016/04/26 04:00:00+00,,routine
31019409,B11D7AEF-049A-6A41-EB8928C7BC4055E7,100,2016/04/27 04:00:00+00,,routine
31019410,1AC16FB1-5056-A20B-FA88D17F329657E6,91.5,2016/04/27 04:00:00+00,,routine
31019411,500561,95,2016/04/27 04:00:00+00,,routine
31019412,70F3DE35-F05B-4996-A9CD33D7B2451B27,92,2016/04/27 04:00:00+00,,routine
31019413,D3168751-DFF8-F709-0996B96E865CBC0C,94,2016/04/27 04:00:00+00,,routine
31019414,201ED96C-A040-DAA7-242024F2925075B5,95,2016/04/27 04:00:00+00,,routine
31019415,33527883-9431-E6F2-71239397EA0A5EF7,95,2016/04/27 04:00:00+00,,routine
31019416,497221,97,2016/04/27 04:00:00+00,,routine
31019417,CB1E085F-1422-201B-19A94D4E0CA86E7D,94,2016/04/27 04:00:00+00,,routine
31019418,6013406E-5056-A20B-FAAC972596402507,96.5,2016/04/27 04:00:00+00,,routine
31019419,D40384D9-5056-A20B-FAF4158ACE398A55,96,2016/04/27 04:00:00+00,,routine
31019420,945B3134-A72D-20F0-E7117FFC48E0FBA3,97.5,2016/04/27 04:00:00+00,,routine
31019421,FCED12AE-B819-1AC2-47B1ED231CCDA163,97.5,2016/04/27 04:00:00+00,,routine
31019422,DA998C5F-5056-A20B-FAFEA4A48CAB104B,98,2016/04/07 04:00:00+00,,routine
31019423,498463,99,2016/04/27 04:00:00+00,,routine
31019424,97EDD74B-5056-A20B-FAEF05C6B7CE353A,93,2016/05/03 04:00:00+00,,routine
31019425,501463,93.5,2016/05/03 04:00:00+00,,routine
31019426,6A80F76C-866A-AC01-E3589A05304736A5,93.5,2016/05/03 04:00:00+00,,routine
31019427,D47A2F2E-ECB4-1E5B-13182D4C37F1E723,96,2016/04/27 04:00:00+00,,routine
31019428,4A3C65C2-F2CB-E5DD-B8FED42ADB69AF9D,97,2016/04/27 04:00:00+00,,routine
31019429,AB6DAFD9-3048-98E5-1AD63E2CBAD24809,93.5,2016/04/28 04:00:00+00,,routine
31019430,BD0D97BE-FA5C-C29B-6089057FD3C881D9,96,2016/04/28 04:00:00+00,,routine
31019431,B8DC30D4-A205-3859-A8D61D500716D66D,97.5,2016/04/28 04:00:00+00,,routine
31019432,FE331DC4-5056-A20B-FAA8139C0909A55D,99,2016/04/28 04:00:00+00,,routine
31019433,78B3D1B2-B4ED-8C38-0BBCB78311A84278,98.5,2016/04/28 04:00:00+00,,routine
31019434,148CB5A0-8AAE-CB73-BE4088169D28E07A,90,2016/05/04 04:00:00+00,,followup
31019435,495584,96.5,2016/05/05 04:00:00+00,,routine
31019436,4E2E7439-3048-98E5-1A07B03B3463856A,99,2016/05/05 04:00:00+00,,routine
31019437,497908,99.5,2016/05/05 04:00:00+00,,routine
31019438,501362,93,2016/05/06 04:00:00+00,,routine
31019439,E5453ACF-5056-A20B-FA6CE6152D365F3D,95,2016/05/06 04:00:00+00,,routine
31019440,F1CC4F3F-07A4-4E3C-122006D983F98D93,94,2016/05/06 04:00:00+00,,routine
31019441,495399,98.5,2016/05/06 04:00:00+00,,routine
31019442,684D368F-B8B0-8BBE-FE2E2C861B1E406C,97.5,2016/05/06 04:00:00+00,,routine
31019443,178119FB-E084-C462-C5D885036BC2E0CD,90,2016/05/10 04:00:00+00,,routine
31019444,A5A10BF4-1209-BE40-9C74729E171F393D,93,2016/05/10 04:00:00+00,,routine
31019445,498535,93.5,2016/05/10 04:00:00+00,,routine
31019446,6CBF4A10-5056-A20B-FA6F072006CAE7D9,100,2016/05/10 04:00:00+00,,routine
31019447,6C855AEF-5056-A20B-FA6EDF34D3C7C196,96.5,2016/05/10 04:00:00+00,,routine
31019448,B68772DF-5056-A20B-FA4CEAC54BF157A8,96.5,2016/05/10 04:00:00+00,,routine
31019449,441DE03C-5056-A20B-FAECCBA3358D63DC,97,2016/05/10 04:00:00+00,,routine
31019450,AF2154DC-9D8B-C626-06AE93716E6F9825,96.5,2016/05/10 04:00:00+00,,routine
31019451,B86757BB-05A4-5BB3-53C1B20CCF59D6F6,96.5,2016/05/10 04:00:00+00,,routine
31019452,497294,96,2016/05/10 04:00:00+00,,routine
31019453,501438,90,2016/05/02 04:00:00+00,,routine
31019454,498009,95.5,2016/05/02 04:00:00+00,,routine
31019455,EF723E5A-F3D8-73A1-99D5743A9BEE0842,93,2016/05/02 04:00:00+00,,routine
31019456,66E7E505-A048-2F97-83C4E09A70619793,92.5,2016/05/02 04:00:00+00,,routine
31019457,1FF2514A-E49C-E32E-C0DF49DC3C2FE546,94.5,2016/05/02 04:00:00+00,,routine
31019458,3B69FF9E-BC6C-822F-E9A09A4806C07E23,97.5,2016/05/02 04:00:00+00,,routine
31019459,6B92E5F3-DB5D-EDE2-3765C8FC64F844CE,99.5,2016/05/02 04:00:00+00,,routine
31019460,98DA6FA5-B975-C2BB-4A9073EDF8BB0F94,92,2016/05/02 04:00:00+00,,routine
31019461,4DD48454-E096-9B1D-1F9569D81C76345B,94.5,2016/05/02 04:00:00+00,,routine
31019462,B21AA9CD-C654-62D5-80274CC47DB4ED1C,95,2016/05/02 04:00:00+00,,routine
31019463,E3370D79-D9E5-1617-23F0A02F31374532,96,2016/05/02 04:00:00+00,,routine
31019464,0046D7E0-5056-A20B-FA728F89DE72F101,97,2016/05/02 04:00:00+00,,routine
31019465,7C932E1C-5056-A20B-FA602B8BEA0CEBE4,94.5,2016/05/03 04:00:00+00,,routine
31019466,3E488BE4-EA58-EBB5-0F1B2A6C024A1D18,94.5,2016/05/03 04:00:00+00,,routine
31019467,DEF80C17-D7B6-8283-BA9D5F676CE1CFC1,94.5,2016/05/03 04:00:00+00,,routine
31019468,11634540-F152-1361-31141526242A1DF3,96,2016/05/03 04:00:00+00,,routine
31019469,508804,96,2016/05/03 04:00:00+00,,routine
31019470,500148,97.5,2016/05/11 04:00:00+00,,routine
31019471,85C6FFE6-928B-01E4-E21348A290CA46C8,98,2016/05/11 04:00:00+00,,routine
31019472,57F1579A-E488-3372-DD1CAA9AA684A4BD,97,2016/05/03 04:00:00+00,,routine
31019473,500930,97,2016/05/03 04:00:00+00,,routine
31019474,500562,97,2016/05/03 04:00:00+00,,routine
31019475,500789,98,2016/05/03 04:00:00+00,,routine
31019476,496085,98.5,2016/05/03 04:00:00+00,,routine
31019477,F4092472-1089-15AD-215E768A1F694EE5,99,2016/05/03 04:00:00+00,,routine
31019478,500051,96.5,2016/05/10 04:00:00+00,,routine
31019479,528014,96,2016/05/10 04:00:00+00,,routine
31019480,501513,95.5,2016/05/10 04:00:00+00,,routine
31019481,A68E18F3-3048-983B-268AF1AB907E2B1D,94.5,2016/05/10 04:00:00+00,,routine
31019482,494978,94.5,2016/05/10 04:00:00+00,,followup
31019483,527933,95.5,2016/05/10 04:00:00+00,,routine
31019484,14699CE7-16EA-107F-5785A741541502FF,95.5,2016/05/10 04:00:00+00,,routine
31019485,3B65F0E5-5056-A20B-FA440E8682F0B4AD,96.5,2016/05/11 04:00:00+00,,routine
31019486,6DB39F0C-DA4B-3D94-1633A128B988F702,92.5,2016/05/11 04:00:00+00,,routine
31019487,504091,96.5,2016/05/11 04:00:00+00,,routine
31019488,ABB915A7-FB1C-E245-55746A337E70412E,96.5,2016/05/11 04:00:00+00,,routine
